,Euclidean Distance,Rep,Media,Passage,Treatment,Complexity
0,0.24041935,0,Laminarin Mono,1,COMM10<PJ,0
1,0.24643368,0,Laminarin Mono,1,COMM10<PJ,0
2,0.192775729,0,Laminarin Mono,1,COMM10<PJ,0
3,0.138274261,1,Laminarin Mono,1,COMM10<PJ,0
4,0.133285812,1,Laminarin Mono,1,COMM10<PJ,0
5,0.09882759,1,Laminarin Mono,1,COMM10<PJ,0
6,0.14068522,2,Laminarin Mono,1,COMM10<PJ,0
7,0.132842265,2,Laminarin Mono,1,COMM10<PJ,0
8,0.125894943,2,Laminarin Mono,1,COMM10<PJ,0
9,0.541873409,0,Laminarin Mono,1,COMM10<BT,0
10,0.55721147,0,Laminarin Mono,1,COMM10<BT,0
11,0.511614556,0,Laminarin Mono,1,COMM10<BT,0
12,0.541873035,1,Laminarin Mono,1,COMM10<BT,0
13,0.557175186,1,Laminarin Mono,1,COMM10<BT,0
14,0.511546887,1,Laminarin Mono,1,COMM10<BT,0
15,0.533537048,2,Laminarin Mono,1,COMM10<BT,0
16,0.548923726,2,Laminarin Mono,1,COMM10<BT,0
17,0.503736491,2,Laminarin Mono,1,COMM10<BT,0
18,0.440241843,0,Laminarin Mono,1,COMM10<BV,0
19,0.448492908,0,Laminarin Mono,1,COMM10<BV,0
20,0.427349347,0,Laminarin Mono,1,COMM10<BV,0
21,0.384286234,1,Laminarin Mono,1,COMM10<BV,0
22,0.392087055,1,Laminarin Mono,1,COMM10<BV,0
23,0.375216693,1,Laminarin Mono,1,COMM10<BV,0
24,0.391998661,2,Laminarin Mono,1,COMM10<BV,0
25,0.399981676,2,Laminarin Mono,1,COMM10<BV,0
26,0.385063259,2,Laminarin Mono,1,COMM10<BV,0
27,0.103877865,0,Laminarin Mono,1,COMM10<DP,0
28,0.109453159,0,Laminarin Mono,1,COMM10<DP,0
29,0.190651552,0,Laminarin Mono,1,COMM10<DP,0
30,0.077624896,1,Laminarin Mono,1,COMM10<DP,0
31,0.091548083,1,Laminarin Mono,1,COMM10<DP,0
32,0.167192343,1,Laminarin Mono,1,COMM10<DP,0
33,0.080056574,2,Laminarin Mono,1,COMM10<DP,0
34,0.09377532,2,Laminarin Mono,1,COMM10<DP,0
35,0.170563772,2,Laminarin Mono,1,COMM10<DP,0
36,0.128534779,0,Laminarin Mono,1,COMM10<BP,0
37,0.14805415,0,Laminarin Mono,1,COMM10<BP,0
38,0.144069183,0,Laminarin Mono,1,COMM10<BP,0
39,0.130864247,1,Laminarin Mono,1,COMM10<BP,0
40,0.148510143,1,Laminarin Mono,1,COMM10<BP,0
41,0.138583145,1,Laminarin Mono,1,COMM10<BP,0
42,0.104642137,2,Laminarin Mono,1,COMM10<BP,0
43,0.123079363,2,Laminarin Mono,1,COMM10<BP,0
44,0.117406798,2,Laminarin Mono,1,COMM10<BP,0
45,0.147490164,0,Laminarin Mono,1,COMM10<EL,0
46,0.162536689,0,Laminarin Mono,1,COMM10<EL,0
47,0.137567666,0,Laminarin Mono,1,COMM10<EL,0
48,0.158039964,1,Laminarin Mono,1,COMM10<EL,0
49,0.174868034,1,Laminarin Mono,1,COMM10<EL,0
50,0.155221105,1,Laminarin Mono,1,COMM10<EL,0
51,0.085586826,2,Laminarin Mono,1,COMM10<EL,0
52,0.099423694,2,Laminarin Mono,1,COMM10<EL,0
53,0.12135118,2,Laminarin Mono,1,COMM10<EL,0
54,0.068687061,0,Laminarin Mono,1,COMM10<BH,0
55,0.045510579,0,Laminarin Mono,1,COMM10<BH,0
56,0.077562425,0,Laminarin Mono,1,COMM10<BH,0
57,0.095645555,1,Laminarin Mono,1,COMM10<BH,0
58,0.081712388,1,Laminarin Mono,1,COMM10<BH,0
59,0.067247397,1,Laminarin Mono,1,COMM10<BH,0
60,0.141091625,2,Laminarin Mono,1,COMM10<BH,0
61,0.121389504,2,Laminarin Mono,1,COMM10<BH,0
62,0.065180364,2,Laminarin Mono,1,COMM10<BH,0
63,0.13707208,0,Laminarin Mono,1,COMM10<AC,0
64,0.139202636,0,Laminarin Mono,1,COMM10<AC,0
65,0.204206623,0,Laminarin Mono,1,COMM10<AC,0
66,0.124262827,1,Laminarin Mono,1,COMM10<AC,0
67,0.122238076,1,Laminarin Mono,1,COMM10<AC,0
68,0.182117339,1,Laminarin Mono,1,COMM10<AC,0
69,0.175944515,0,Laminarin Mono,1,COMM10<DL,0
70,0.176123619,0,Laminarin Mono,1,COMM10<DL,0
71,0.170688046,0,Laminarin Mono,1,COMM10<DL,0
72,0.052508216,1,Laminarin Mono,1,COMM10<DL,0
73,0.039313696,1,Laminarin Mono,1,COMM10<DL,0
74,0.080385006,1,Laminarin Mono,1,COMM10<DL,0
75,0.11268859,2,Laminarin Mono,1,COMM10<DL,0
76,0.099441619,2,Laminarin Mono,1,COMM10<DL,0
77,0.171303847,2,Laminarin Mono,1,COMM10<DL,0
78,0.171164416,0,Inulin Mono,1,COMM10<PJ,0.08
79,0.21227939,0,Inulin Mono,1,COMM10<PJ,0.08
80,0.191874735,0,Inulin Mono,1,COMM10<PJ,0.08
81,0.094751777,1,Inulin Mono,1,COMM10<PJ,0.08
82,0.121308998,1,Inulin Mono,1,COMM10<PJ,0.08
83,0.089710509,1,Inulin Mono,1,COMM10<PJ,0.08
84,0.150648992,2,Inulin Mono,1,COMM10<PJ,0.08
85,0.219748277,2,Inulin Mono,1,COMM10<PJ,0.08
86,0.188888433,2,Inulin Mono,1,COMM10<PJ,0.08
87,0.567045273,0,Inulin Mono,1,COMM10<BT,0.08
88,0.537882437,0,Inulin Mono,1,COMM10<BT,0.08
89,0.558795012,0,Inulin Mono,1,COMM10<BT,0.08
90,0.511384889,1,Inulin Mono,1,COMM10<BT,0.08
91,0.465107108,1,Inulin Mono,1,COMM10<BT,0.08
92,0.495918292,1,Inulin Mono,1,COMM10<BT,0.08
93,0.474984152,2,Inulin Mono,1,COMM10<BT,0.08
94,0.432405169,2,Inulin Mono,1,COMM10<BT,0.08
95,0.46081813,2,Inulin Mono,1,COMM10<BT,0.08
96,0.432934601,0,Inulin Mono,1,COMM10<BV,0.08
97,0.434712104,0,Inulin Mono,1,COMM10<BV,0.08
98,0.433048779,0,Inulin Mono,1,COMM10<BV,0.08
99,0.316794653,1,Inulin Mono,1,COMM10<BV,0.08
100,0.267510429,1,Inulin Mono,1,COMM10<BV,0.08
101,0.295475138,1,Inulin Mono,1,COMM10<BV,0.08
102,0.306151686,2,Inulin Mono,1,COMM10<BV,0.08
103,0.255689135,2,Inulin Mono,1,COMM10<BV,0.08
104,0.284688333,2,Inulin Mono,1,COMM10<BV,0.08
105,0.169820053,0,Inulin Mono,1,COMM10<DP,0.08
106,0.208425782,0,Inulin Mono,1,COMM10<DP,0.08
107,0.174682051,0,Inulin Mono,1,COMM10<DP,0.08
108,0.145092106,1,Inulin Mono,1,COMM10<DP,0.08
109,0.188593967,1,Inulin Mono,1,COMM10<DP,0.08
110,0.155541431,1,Inulin Mono,1,COMM10<DP,0.08
111,0.064250582,2,Inulin Mono,1,COMM10<DP,0.08
112,0.077914283,2,Inulin Mono,1,COMM10<DP,0.08
113,0.043802362,2,Inulin Mono,1,COMM10<DP,0.08
114,0.089151486,0,Inulin Mono,1,COMM10<BP,0.08
115,0.078045304,0,Inulin Mono,1,COMM10<BP,0.08
116,0.075330446,0,Inulin Mono,1,COMM10<BP,0.08
117,0.13249317,1,Inulin Mono,1,COMM10<BP,0.08
118,0.171802378,1,Inulin Mono,1,COMM10<BP,0.08
119,0.147004583,1,Inulin Mono,1,COMM10<BP,0.08
120,0.097172856,2,Inulin Mono,1,COMM10<BP,0.08
121,0.09962013,2,Inulin Mono,1,COMM10<BP,0.08
122,0.102769486,2,Inulin Mono,1,COMM10<BP,0.08
123,0.135039233,0,Inulin Mono,1,COMM10<EL,0.08
124,0.179780887,0,Inulin Mono,1,COMM10<EL,0.08
125,0.150825784,0,Inulin Mono,1,COMM10<EL,0.08
126,0.14337207,1,Inulin Mono,1,COMM10<EL,0.08
127,0.147038423,1,Inulin Mono,1,COMM10<EL,0.08
128,0.134237942,1,Inulin Mono,1,COMM10<EL,0.08
129,0.197908321,2,Inulin Mono,1,COMM10<EL,0.08
130,0.227693482,2,Inulin Mono,1,COMM10<EL,0.08
131,0.204639201,2,Inulin Mono,1,COMM10<EL,0.08
132,0.056181139,0,Inulin Mono,1,COMM10<BH,0.08
133,0.124752816,0,Inulin Mono,1,COMM10<BH,0.08
134,0.100294819,0,Inulin Mono,1,COMM10<BH,0.08
135,0.106392324,1,Inulin Mono,1,COMM10<BH,0.08
136,0.167264496,1,Inulin Mono,1,COMM10<BH,0.08
137,0.144448473,1,Inulin Mono,1,COMM10<BH,0.08
138,0.105470903,2,Inulin Mono,1,COMM10<BH,0.08
139,0.131122424,2,Inulin Mono,1,COMM10<BH,0.08
140,0.140637394,2,Inulin Mono,1,COMM10<BH,0.08
141,0.256533139,0,Inulin Mono,1,COMM10<AC,0.08
142,0.296572398,0,Inulin Mono,1,COMM10<AC,0.08
143,0.258452571,0,Inulin Mono,1,COMM10<AC,0.08
144,0.266733863,1,Inulin Mono,1,COMM10<AC,0.08
145,0.309937403,1,Inulin Mono,1,COMM10<AC,0.08
146,0.272361392,1,Inulin Mono,1,COMM10<AC,0.08
147,0.269738777,2,Inulin Mono,1,COMM10<AC,0.08
148,0.311101483,2,Inulin Mono,1,COMM10<AC,0.08
149,0.27348742,2,Inulin Mono,1,COMM10<AC,0.08
150,0.486483105,0,Inulin Mono,1,COMM10<DL,0.08
151,0.427180113,0,Inulin Mono,1,COMM10<DL,0.08
152,0.462120897,0,Inulin Mono,1,COMM10<DL,0.08
153,0.815367744,1,Inulin Mono,1,COMM10<DL,0.08
154,0.758155573,1,Inulin Mono,1,COMM10<DL,0.08
155,0.791343742,1,Inulin Mono,1,COMM10<DL,0.08
156,0.765434664,2,Inulin Mono,1,COMM10<DL,0.08
157,0.7089035,2,Inulin Mono,1,COMM10<DL,0.08
158,0.741806862,2,Inulin Mono,1,COMM10<DL,0.08
159,0.055112918,0,Inulin,1,COMM10<PJ,0.16
160,0.045792645,0,Inulin,1,COMM10<PJ,0.16
161,0.020480165,0,Inulin,1,COMM10<PJ,0.16
162,0.107904324,1,Inulin,1,COMM10<PJ,0.16
163,0.107780367,1,Inulin,1,COMM10<PJ,0.16
164,0.080299399,1,Inulin,1,COMM10<PJ,0.16
165,0.138686165,0,Inulin,1,COMM10<BT,0.16
166,0.13598409,0,Inulin,1,COMM10<BT,0.16
167,0.1048717,0,Inulin,1,COMM10<BT,0.16
168,0.108949383,1,Inulin,1,COMM10<BT,0.16
169,0.106941335,1,Inulin,1,COMM10<BT,0.16
170,0.073757235,1,Inulin,1,COMM10<BT,0.16
171,0.108456009,2,Inulin,1,COMM10<BT,0.16
172,0.103455722,2,Inulin,1,COMM10<BT,0.16
173,0.071982009,2,Inulin,1,COMM10<BT,0.16
174,0.363219762,0,Inulin,1,COMM10<BV,0.16
175,0.371475296,0,Inulin,1,COMM10<BV,0.16
176,0.390757193,0,Inulin,1,COMM10<BV,0.16
177,0.244439307,1,Inulin,1,COMM10<BV,0.16
178,0.25077273,1,Inulin,1,COMM10<BV,0.16
179,0.272224771,1,Inulin,1,COMM10<BV,0.16
180,0.263420606,2,Inulin,1,COMM10<BV,0.16
181,0.268348795,2,Inulin,1,COMM10<BV,0.16
182,0.293560333,2,Inulin,1,COMM10<BV,0.16
183,0.11123616,0,Inulin,1,COMM10<DP,0.16
184,0.097505779,0,Inulin,1,COMM10<DP,0.16
185,0.099005534,0,Inulin,1,COMM10<DP,0.16
186,0.106166659,1,Inulin,1,COMM10<DP,0.16
187,0.090765306,1,Inulin,1,COMM10<DP,0.16
188,0.108474125,1,Inulin,1,COMM10<DP,0.16
189,0.099587526,2,Inulin,1,COMM10<DP,0.16
190,0.083955585,2,Inulin,1,COMM10<DP,0.16
191,0.104727779,2,Inulin,1,COMM10<DP,0.16
192,0.17111813,0,Inulin,1,COMM10<BP,0.16
193,0.168403002,0,Inulin,1,COMM10<BP,0.16
194,0.136041279,0,Inulin,1,COMM10<BP,0.16
195,0.147154855,1,Inulin,1,COMM10<BP,0.16
196,0.142256926,1,Inulin,1,COMM10<BP,0.16
197,0.110204975,1,Inulin,1,COMM10<BP,0.16
198,0.160796375,2,Inulin,1,COMM10<BP,0.16
199,0.156439356,2,Inulin,1,COMM10<BP,0.16
200,0.124011083,2,Inulin,1,COMM10<BP,0.16
201,0.094754137,0,Inulin,1,COMM10<EL,0.16
202,0.078940598,0,Inulin,1,COMM10<EL,0.16
203,0.093909324,0,Inulin,1,COMM10<EL,0.16
204,0.086519424,1,Inulin,1,COMM10<EL,0.16
205,0.071899921,1,Inulin,1,COMM10<EL,0.16
206,0.047901545,1,Inulin,1,COMM10<EL,0.16
207,0.074987923,2,Inulin,1,COMM10<EL,0.16
208,0.046958285,2,Inulin,1,COMM10<EL,0.16
209,0.052797163,2,Inulin,1,COMM10<EL,0.16
210,0.050722164,0,Inulin,1,COMM10<BH,0.16
211,0.038004772,0,Inulin,1,COMM10<BH,0.16
212,0.025557309,0,Inulin,1,COMM10<BH,0.16
213,0.080232223,1,Inulin,1,COMM10<BH,0.16
214,0.088836826,1,Inulin,1,COMM10<BH,0.16
215,0.061020542,1,Inulin,1,COMM10<BH,0.16
216,0.054179684,2,Inulin,1,COMM10<BH,0.16
217,0.078105338,2,Inulin,1,COMM10<BH,0.16
218,0.076765371,2,Inulin,1,COMM10<BH,0.16
219,0.474874656,0,Inulin,1,COMM10<AC,0.16
220,0.483800847,0,Inulin,1,COMM10<AC,0.16
221,0.497404511,0,Inulin,1,COMM10<AC,0.16
222,0.284128689,1,Inulin,1,COMM10<AC,0.16
223,0.290536018,1,Inulin,1,COMM10<AC,0.16
224,0.309216249,1,Inulin,1,COMM10<AC,0.16
225,0.107394895,2,Inulin,1,COMM10<AC,0.16
226,0.102743391,2,Inulin,1,COMM10<AC,0.16
227,0.133376907,2,Inulin,1,COMM10<AC,0.16
228,0.07189576,0,Inulin,1,COMM10<DL,0.16
229,0.079937769,0,Inulin,1,COMM10<DL,0.16
230,0.072714221,0,Inulin,1,COMM10<DL,0.16
231,0.05920947,1,Inulin,1,COMM10<DL,0.16
232,0.067883071,1,Inulin,1,COMM10<DL,0.16
233,0.063356613,1,Inulin,1,COMM10<DL,0.16
234,0.07615456,2,Inulin,1,COMM10<DL,0.16
235,0.082494677,2,Inulin,1,COMM10<DL,0.16
236,0.064502917,2,Inulin,1,COMM10<DL,0.16
237,0.058137557,0,Xylan Mono,1,COMM10<PJ,0.203
238,0.063759243,0,Xylan Mono,1,COMM10<PJ,0.203
239,0.091947015,0,Xylan Mono,1,COMM10<PJ,0.203
240,0.057319742,1,Xylan Mono,1,COMM10<PJ,0.203
241,0.045554387,1,Xylan Mono,1,COMM10<PJ,0.203
242,0.063389144,1,Xylan Mono,1,COMM10<PJ,0.203
243,0.198918813,0,Xylan Mono,1,COMM10<BT,0.203
244,0.186453241,0,Xylan Mono,1,COMM10<BT,0.203
245,0.130811073,0,Xylan Mono,1,COMM10<BT,0.203
246,0.239059761,1,Xylan Mono,1,COMM10<BT,0.203
247,0.228316599,1,Xylan Mono,1,COMM10<BT,0.203
248,0.170192067,1,Xylan Mono,1,COMM10<BT,0.203
249,0.221914197,2,Xylan Mono,1,COMM10<BT,0.203
250,0.211349054,2,Xylan Mono,1,COMM10<BT,0.203
251,0.153720981,2,Xylan Mono,1,COMM10<BT,0.203
252,0.807346183,0,Xylan Mono,1,COMM10<BV,0.203
253,0.825318062,0,Xylan Mono,1,COMM10<BV,0.203
254,0.867385123,0,Xylan Mono,1,COMM10<BV,0.203
255,0.540466068,1,Xylan Mono,1,COMM10<BV,0.203
256,0.557649557,1,Xylan Mono,1,COMM10<BV,0.203
257,0.603719804,1,Xylan Mono,1,COMM10<BV,0.203
258,0.402836251,2,Xylan Mono,1,COMM10<BV,0.203
259,0.418198534,2,Xylan Mono,1,COMM10<BV,0.203
260,0.469852547,2,Xylan Mono,1,COMM10<BV,0.203
261,0.135896778,0,Xylan Mono,1,COMM10<DP,0.203
262,0.1450878,0,Xylan Mono,1,COMM10<DP,0.203
263,0.138241763,0,Xylan Mono,1,COMM10<DP,0.203
264,0.121298227,1,Xylan Mono,1,COMM10<DP,0.203
265,0.109140285,1,Xylan Mono,1,COMM10<DP,0.203
266,0.119893952,1,Xylan Mono,1,COMM10<DP,0.203
267,0.129986112,2,Xylan Mono,1,COMM10<DP,0.203
268,0.117064731,2,Xylan Mono,1,COMM10<DP,0.203
269,0.104830853,2,Xylan Mono,1,COMM10<DP,0.203
270,0.078622533,0,Xylan Mono,1,COMM10<BP,0.203
271,0.061816867,0,Xylan Mono,1,COMM10<BP,0.203
272,0.054068205,0,Xylan Mono,1,COMM10<BP,0.203
273,0.080780748,1,Xylan Mono,1,COMM10<BP,0.203
274,0.066043197,1,Xylan Mono,1,COMM10<BP,0.203
275,0.045639668,1,Xylan Mono,1,COMM10<BP,0.203
276,0.076992244,2,Xylan Mono,1,COMM10<BP,0.203
277,0.064521796,2,Xylan Mono,1,COMM10<BP,0.203
278,0.040835503,2,Xylan Mono,1,COMM10<BP,0.203
279,0.075746259,0,Xylan Mono,1,COMM10<BH,0.203
280,0.057809127,0,Xylan Mono,1,COMM10<BH,0.203
281,0.06822344,0,Xylan Mono,1,COMM10<BH,0.203
282,0.068326478,1,Xylan Mono,1,COMM10<BH,0.203
283,0.053405353,1,Xylan Mono,1,COMM10<BH,0.203
284,0.049960904,1,Xylan Mono,1,COMM10<BH,0.203
285,0.057729754,2,Xylan Mono,1,COMM10<BH,0.203
286,0.044387003,2,Xylan Mono,1,COMM10<BH,0.203
287,0.074350205,2,Xylan Mono,1,COMM10<BH,0.203
288,0.052895365,0,Xylan Mono,1,COMM10<AC,0.203
289,0.063283255,0,Xylan Mono,1,COMM10<AC,0.203
290,0.078585622,0,Xylan Mono,1,COMM10<AC,0.203
291,0.112738336,1,Xylan Mono,1,COMM10<AC,0.203
292,0.100092262,1,Xylan Mono,1,COMM10<AC,0.203
293,0.062099702,1,Xylan Mono,1,COMM10<AC,0.203
294,0.108463688,2,Xylan Mono,1,COMM10<AC,0.203
295,0.101958409,2,Xylan Mono,1,COMM10<AC,0.203
296,0.055665778,2,Xylan Mono,1,COMM10<AC,0.203
297,0.194276236,0,Xylan Mono,1,COMM10<DL,0.203
298,0.198492782,0,Xylan Mono,1,COMM10<DL,0.203
299,0.250031524,0,Xylan Mono,1,COMM10<DL,0.203
300,0.165333097,1,Xylan Mono,1,COMM10<DL,0.203
301,0.170168493,1,Xylan Mono,1,COMM10<DL,0.203
302,0.219090605,1,Xylan Mono,1,COMM10<DL,0.203
303,0.144998901,2,Xylan Mono,1,COMM10<DL,0.203
304,0.148675586,2,Xylan Mono,1,COMM10<DL,0.203
305,0.191566371,2,Xylan Mono,1,COMM10<DL,0.203
306,0.114046423,0,Laminarin,1,COMM10<PJ,0.226
307,0.153966416,0,Laminarin,1,COMM10<PJ,0.226
308,0.180005743,0,Laminarin,1,COMM10<PJ,0.226
309,0.187523616,1,Laminarin,1,COMM10<PJ,0.226
310,0.230653179,1,Laminarin,1,COMM10<PJ,0.226
311,0.256808855,1,Laminarin,1,COMM10<PJ,0.226
312,0.159652827,2,Laminarin,1,COMM10<PJ,0.226
313,0.207166479,2,Laminarin,1,COMM10<PJ,0.226
314,0.224628433,2,Laminarin,1,COMM10<PJ,0.226
315,0.109996403,0,Laminarin,1,COMM10<BT,0.226
316,0.1155512,0,Laminarin,1,COMM10<BT,0.226
317,0.137749601,0,Laminarin,1,COMM10<BT,0.226
318,0.114180019,1,Laminarin,1,COMM10<BT,0.226
319,0.097396826,1,Laminarin,1,COMM10<BT,0.226
320,0.121426053,1,Laminarin,1,COMM10<BT,0.226
321,0.114359371,2,Laminarin,1,COMM10<BT,0.226
322,0.137258566,2,Laminarin,1,COMM10<BT,0.226
323,0.095877044,2,Laminarin,1,COMM10<BT,0.226
324,0.074949736,0,Laminarin,1,COMM10<BV,0.226
325,0.112515086,0,Laminarin,1,COMM10<BV,0.226
326,0.090286074,0,Laminarin,1,COMM10<BV,0.226
327,0.137100658,1,Laminarin,1,COMM10<BV,0.226
328,0.17483022,1,Laminarin,1,COMM10<BV,0.226
329,0.136661792,1,Laminarin,1,COMM10<BV,0.226
330,0.064146954,2,Laminarin,1,COMM10<BV,0.226
331,0.07759431,2,Laminarin,1,COMM10<BV,0.226
332,0.085856549,2,Laminarin,1,COMM10<BV,0.226
333,0.100927139,0,Laminarin,1,COMM10<DP,0.226
334,0.135418607,0,Laminarin,1,COMM10<DP,0.226
335,0.173570682,0,Laminarin,1,COMM10<DP,0.226
336,0.116553013,1,Laminarin,1,COMM10<DP,0.226
337,0.155893052,1,Laminarin,1,COMM10<DP,0.226
338,0.192737916,1,Laminarin,1,COMM10<DP,0.226
339,0.11495441,2,Laminarin,1,COMM10<DP,0.226
340,0.162424184,2,Laminarin,1,COMM10<DP,0.226
341,0.182522186,2,Laminarin,1,COMM10<DP,0.226
342,0.094094666,0,Laminarin,1,COMM10<BP,0.226
343,0.10658109,0,Laminarin,1,COMM10<BP,0.226
344,0.080867082,0,Laminarin,1,COMM10<BP,0.226
345,0.078882529,1,Laminarin,1,COMM10<BP,0.226
346,0.081561839,1,Laminarin,1,COMM10<BP,0.226
347,0.073284452,1,Laminarin,1,COMM10<BP,0.226
348,0.085964656,2,Laminarin,1,COMM10<BP,0.226
349,0.081675923,2,Laminarin,1,COMM10<BP,0.226
350,0.057870011,2,Laminarin,1,COMM10<BP,0.226
351,0.226586746,0,Laminarin,1,COMM10<EL,0.226
352,0.26827786,0,Laminarin,1,COMM10<EL,0.226
353,0.239781078,0,Laminarin,1,COMM10<EL,0.226
354,0.196554141,1,Laminarin,1,COMM10<EL,0.226
355,0.234919668,1,Laminarin,1,COMM10<EL,0.226
356,0.213591586,1,Laminarin,1,COMM10<EL,0.226
357,0.231911448,2,Laminarin,1,COMM10<EL,0.226
358,0.266879456,2,Laminarin,1,COMM10<EL,0.226
359,0.230725503,2,Laminarin,1,COMM10<EL,0.226
360,0.091233144,0,Laminarin,1,COMM10<BH,0.226
361,0.096906536,0,Laminarin,1,COMM10<BH,0.226
362,0.089837838,0,Laminarin,1,COMM10<BH,0.226
363,0.100240592,1,Laminarin,1,COMM10<BH,0.226
364,0.114792588,1,Laminarin,1,COMM10<BH,0.226
365,0.077802893,1,Laminarin,1,COMM10<BH,0.226
366,0.099593897,2,Laminarin,1,COMM10<BH,0.226
367,0.093029264,2,Laminarin,1,COMM10<BH,0.226
368,0.061090298,2,Laminarin,1,COMM10<BH,0.226
369,0.119309189,0,Laminarin,1,COMM10<AC,0.226
370,0.137440055,0,Laminarin,1,COMM10<AC,0.226
371,0.144369154,0,Laminarin,1,COMM10<AC,0.226
372,0.123494124,1,Laminarin,1,COMM10<AC,0.226
373,0.155894528,1,Laminarin,1,COMM10<AC,0.226
374,0.142254756,1,Laminarin,1,COMM10<AC,0.226
375,0.110339851,2,Laminarin,1,COMM10<AC,0.226
376,0.085141587,2,Laminarin,1,COMM10<AC,0.226
377,0.118158068,2,Laminarin,1,COMM10<AC,0.226
378,0.168214162,0,Laminarin,1,COMM10<DL,0.226
379,0.1275174,0,Laminarin,1,COMM10<DL,0.226
380,0.136724342,0,Laminarin,1,COMM10<DL,0.226
381,0.114841401,1,Laminarin,1,COMM10<DL,0.226
382,0.107582954,1,Laminarin,1,COMM10<DL,0.226
383,0.096799721,1,Laminarin,1,COMM10<DL,0.226
384,0.148257949,2,Laminarin,1,COMM10<DL,0.226
385,0.119953135,2,Laminarin,1,COMM10<DL,0.226
386,0.110239129,2,Laminarin,1,COMM10<DL,0.226
387,0.244770735,0,Xylan,1,COMM10<PJ,0.407
388,0.200351376,0,Xylan,1,COMM10<PJ,0.407
389,0.257653039,0,Xylan,1,COMM10<PJ,0.407
390,0.151193057,1,Xylan,1,COMM10<PJ,0.407
391,0.109346983,1,Xylan,1,COMM10<PJ,0.407
392,0.168322571,1,Xylan,1,COMM10<PJ,0.407
393,0.179279789,2,Xylan,1,COMM10<PJ,0.407
394,0.138989164,2,Xylan,1,COMM10<PJ,0.407
395,0.197014019,2,Xylan,1,COMM10<PJ,0.407
396,0.08745125,0,Xylan,1,COMM10<BT,0.407
397,0.095121108,0,Xylan,1,COMM10<BT,0.407
398,0.121481751,0,Xylan,1,COMM10<BT,0.407
399,0.090044806,1,Xylan,1,COMM10<BT,0.407
400,0.130770458,1,Xylan,1,COMM10<BT,0.407
401,0.119688015,1,Xylan,1,COMM10<BT,0.407
402,0.095279001,2,Xylan,1,COMM10<BT,0.407
403,0.138455801,2,Xylan,1,COMM10<BT,0.407
404,0.117470699,2,Xylan,1,COMM10<BT,0.407
405,0.158040912,0,Xylan,1,COMM10<BV,0.407
406,0.149819725,0,Xylan,1,COMM10<BV,0.407
407,0.1764212,0,Xylan,1,COMM10<BV,0.407
408,0.050094941,1,Xylan,1,COMM10<BV,0.407
409,0.090341764,1,Xylan,1,COMM10<BV,0.407
410,0.073320084,1,Xylan,1,COMM10<BV,0.407
411,0.169222795,2,Xylan,1,COMM10<BV,0.407
412,0.141313167,2,Xylan,1,COMM10<BV,0.407
413,0.182906122,2,Xylan,1,COMM10<BV,0.407
414,0.288585761,0,Xylan,1,COMM10<DP,0.407
415,0.242390107,0,Xylan,1,COMM10<DP,0.407
416,0.299388501,0,Xylan,1,COMM10<DP,0.407
417,0.337056838,1,Xylan,1,COMM10<DP,0.407
418,0.289632583,1,Xylan,1,COMM10<DP,0.407
419,0.343916619,1,Xylan,1,COMM10<DP,0.407
420,0.313683208,2,Xylan,1,COMM10<DP,0.407
421,0.267044671,2,Xylan,1,COMM10<DP,0.407
422,0.323068557,2,Xylan,1,COMM10<DP,0.407
423,0.115385895,0,Xylan,1,COMM10<BP,0.407
424,0.137634197,0,Xylan,1,COMM10<BP,0.407
425,0.131324654,0,Xylan,1,COMM10<BP,0.407
426,0.097367765,1,Xylan,1,COMM10<BP,0.407
427,0.14128874,1,Xylan,1,COMM10<BP,0.407
428,0.098284447,1,Xylan,1,COMM10<BP,0.407
429,0.089492947,2,Xylan,1,COMM10<BP,0.407
430,0.13073954,2,Xylan,1,COMM10<BP,0.407
431,0.102626087,2,Xylan,1,COMM10<BP,0.407
432,0.090982815,0,Xylan,1,COMM10<EL,0.407
433,0.072820089,0,Xylan,1,COMM10<EL,0.407
434,0.075733152,0,Xylan,1,COMM10<EL,0.407
435,0.072930045,1,Xylan,1,COMM10<EL,0.407
436,0.089353463,1,Xylan,1,COMM10<EL,0.407
437,0.076638626,1,Xylan,1,COMM10<EL,0.407
438,0.076564499,2,Xylan,1,COMM10<EL,0.407
439,0.084765166,2,Xylan,1,COMM10<EL,0.407
440,0.0679515,2,Xylan,1,COMM10<EL,0.407
441,0.167978767,0,Xylan,1,COMM10<BH,0.407
442,0.1258685,0,Xylan,1,COMM10<BH,0.407
443,0.183198455,0,Xylan,1,COMM10<BH,0.407
444,0.188989901,1,Xylan,1,COMM10<BH,0.407
445,0.150214648,1,Xylan,1,COMM10<BH,0.407
446,0.205792425,1,Xylan,1,COMM10<BH,0.407
447,0.207662277,2,Xylan,1,COMM10<BH,0.407
448,0.170803269,2,Xylan,1,COMM10<BH,0.407
449,0.226125496,2,Xylan,1,COMM10<BH,0.407
450,0.287263572,0,Xylan,1,COMM10<AC,0.407
451,0.253248949,0,Xylan,1,COMM10<AC,0.407
452,0.310258396,0,Xylan,1,COMM10<AC,0.407
453,0.148695364,1,Xylan,1,COMM10<AC,0.407
454,0.127725116,1,Xylan,1,COMM10<AC,0.407
455,0.177353876,1,Xylan,1,COMM10<AC,0.407
