,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
22,No carb,24.0,SubCommD20_rep1.0,0.0,0.0,0.0,0.31881899625601706,0.0,0.0,0.06591264039935818,0.01419571224817258,0.22557265109645205,0.0
23,No carb,24.0,SubCommD20_rep2.0,0.0,0.0,0.0,0.3350883720930233,0.0,0.0,0.06935348837209303,0.0155,0.2000581395348837,0.0
24,No carb,0.0,SubCommD12,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
25,No carb,24.0,SubCommD12_rep0.0,0.0,0.16474707633425478,0.0,0.19975292366574526,0.0,0.0,0.0,0.0,0.0,0.0
26,No carb,24.0,SubCommD12_rep1.0,0.0,0.1738804589327991,0.0,0.21461954106720088,0.0,0.0,0.0,0.0,0.0,0.0
27,No carb,24.0,SubCommD12_rep2.0,0.0,0.18525899483085112,0.0,0.18324100516914887,0.0,0.0,0.0,0.0,0.0,0.0
28,No carb,0.0,SubCommB76,0.0,0.0,0.0,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0,0.0024999999999999996
29,No carb,24.0,SubCommB76_rep0.0,0.0,0.0,0.0,0.2835594751559475,0.22848301631687304,0.12192805826137725,0.008453947085394709,0.004000528531481425,0.0,0.16943118950311895
30,No carb,24.0,SubCommB76_rep1.0,0.0,0.0,0.0,0.2811593758973868,0.2546172425895792,0.11449299639449922,0.010576369611690756,0.0023784180466481604,0.0,0.12646099358667562
31,No carb,24.0,SubCommB76_rep2.0,0.0,0.0,0.0,0.2937623368719995,0.29524844140915546,0.10413539793089456,0.006917141118398811,0.0025939279193995537,0.0,0.09313822435594024
32,No carb,0.0,COMM10<BH,0.0008730030659996772,0.00020251734710343715,3.227368081329676e-05,0.0004744231079554624,0.0003453283847022753,0.00031224786186864615,0.006892851379699855,0.00028723575923834114,0.0005599483621106987,2.0171050508310473e-05
33,No carb,24.0,COMM10<BH_rep0.0_passage1.0,0.0034397764287829443,0.012218907314184187,0.0011808187740598164,0.16295299082025466,0.02520791382884217,0.008779130885401243,0.005904093870299083,0.002104937814628368,0.11864661681966245,0.3530648134438851
34,No carb,24.0,COMM10<BH_rep1.0_passage1.0,0.002809695719443012,0.012760701392470344,0.0028682310469314073,0.1535381640020629,0.026048220732336255,0.005912068076328003,0.006146209386281588,0.003921866941722536,0.12368514698298093,0.343309695719443
35,No carb,24.0,COMM10<BH_rep2.0_passage1.0,0.00222128583840139,0.010506081668114682,0.0,0.2905682015638575,0.015008688097306688,0.003782189400521286,0.005042919200695047,0.0010806255430060817,0.06267628149435273,0.3001137271937445
36,No carb,0.0,COMM10<BH_rep0.0_passage2.0,0.0001719888214391472,0.0006109453657092093,5.904093870299082e-05,0.008147649541012733,0.0012603956914421085,0.0004389565442700622,0.00029520469351495415,0.00010524689073141841,0.005932330840983122,0.017653240672194252
37,No carb,0.0,COMM10<BH_rep1.0_passage2.0,0.0001404847859721506,0.0006380350696235171,0.00014341155234657036,0.0076769082001031455,0.0013024110366168127,0.00029560340381640015,0.0003073104693140794,0.00019609334708612682,0.006184257349149047,0.01716548478597215
38,No carb,0.0,COMM10<BH_rep2.0_passage2.0,0.00011106429192006949,0.0005253040834057341,0.0,0.014528410078192874,0.0007504344048653344,0.0001891094700260643,0.0002521459600347524,5.403127715030409e-05,0.003133814074717636,0.015005686359687225
39,No carb,24.0,COMM10<BH_rep0.0_passage2.0,0.0014126930256236213,0.0018517732903444765,0.0,0.4302986594264381,0.004085355506533175,0.0018326828440522653,0.004505345324961819,0.0,0.007559816731715596,0.1109536738503309
40,No carb,24.0,COMM10<BH_rep1.0_passage2.0,0.0016142105020089592,0.0036980095136932532,0.0,0.4181979171477393,0.005957904216505796,0.0014087655290260007,0.003404516695146169,0.0,0.006720985544728214,0.19449769085115226
41,No carb,24.0,COMM10<BH_rep2.0_passage2.0,0.0015753424657534245,0.0025205479452054787,0.0,0.4589287671232877,0.005891780821917809,0.0016383561643835616,0.00523013698630137,0.0,0.008034246575342466,0.13718082191780825
42,No carb,0.0,COMM10<BH_rep0.0_passage3.0,7.063465128118106e-05,9.258866451722383e-05,0.0,0.021514932971321905,0.00020426777532665878,9.163414220261326e-05,0.00022526726624809093,0.0,0.0003779908365857798,0.005547683692516545
43,No carb,0.0,COMM10<BH_rep1.0_passage3.0,8.071052510044796e-05,0.00018490047568466266,0.0,0.020909895857386965,0.0002978952108252898,7.043827645130004e-05,0.00017022583475730845,0.0,0.00033604927723641074,0.009724884542557613
44,No carb,0.0,COMM10<BH_rep2.0_passage3.0,7.876712328767122e-05,0.00012602739726027393,0.0,0.022946438356164382,0.00029458904109589047,8.191780821917807e-05,0.0002615068493150685,0.0,0.0004017123287671233,0.0068590410958904125
45,No carb,24.0,COMM10<BH_rep0.0_passage3.0,0.0006175849179262149,0.0009263773768893224,0.0,0.337098434368059,0.005887642884229915,0.0,0.0035614063600411727,0.0,0.0014822038030229154,0.030426350289831518
